INSTID,UKPRN,"Region 
of provider",HE provider ,"Unit of 
assessment number",Unit of assessment name,"Multiple 
submission letter","Scaled FTE 
of eligible staff",
0167,10007790,SCOT,The University of Edinburgh,07,Earth Systems and Environmental Sciences,Z,110,
0167,10007790,SCOT,The University of Edinburgh,08,Chemistry,Z,45,
0167,10007790,SCOT,The University of Edinburgh,09,Physics,Z,77,
0167,10007790,SCOT,The University of Edinburgh,10,Mathematical Sciences,Z,62,
0167,10007790,SCOT,The University of Edinburgh,11,Computer Science and Informatics,Z,96,
0167,10007790,SCOT,The University of Edinburgh,15,General Engineering,Z,101,
0167,10007790,SCOT,The University of Edinburgh,16,"Architecture, Built Environment and Planning",Z,41,
0167,10007790,SCOT,The University of Edinburgh,17,"Geography, Environmental Studies and Archaeology",Z,15,
0167,10007790,SCOT,The University of Edinburgh,18,Economics and Econometrics,Z,28,
0167,10007790,SCOT,The University of Edinburgh,19,Business and Management Studies,Z,90,
0167,10007790,SCOT,The University of Edinburgh,20,Law,Z,71,
0167,10007790,SCOT,The University of Edinburgh,21,Politics and International Studies,Z,38,
0167,10007790,SCOT,The University of Edinburgh,22,Social Work and Social Policy,Z,59,
0167,10007790,SCOT,The University of Edinburgh,23,Sociology,Z,60,
0167,10007790,SCOT,The University of Edinburgh,24,Anthropology and Development Studies,Z,37,
0167,10007790,SCOT,The University of Edinburgh,25,Education,Z,95,
0167,10007790,SCOT,The University of Edinburgh,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,34,
0167,10007790,SCOT,The University of Edinburgh,27,Area Studies,Z,28,
0167,10007790,SCOT,The University of Edinburgh,28,Modern Languages and Linguistics,A,53,
0167,10007790,SCOT,The University of Edinburgh,28,Modern Languages and Linguistics,B,35,
0167,10007790,SCOT,The University of Edinburgh,29,English Language and Literature,Z,39,
0167,10007790,SCOT,The University of Edinburgh,30,History,Z,64,
0167,10007790,SCOT,The University of Edinburgh,31,Classics,Z,26,
0167,10007790,SCOT,The University of Edinburgh,32,Philosophy,Z,25,
0167,10007790,SCOT,The University of Edinburgh,33,Theology and Religious Studies,Z,30,
0167,10007790,SCOT,The University of Edinburgh,34,"Art and Design: History, Practice and Theory",Z,74,
0167,10007790,SCOT,The University of Edinburgh,35,"Music, Drama, Dance and Performing Arts",Z,19,
0106,10007762,SCOT,Glasgow Caledonian University,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,249,
0106,10007762,SCOT,Glasgow Caledonian University,11,Computer Science and Informatics,Z,54,
0106,10007762,SCOT,Glasgow Caledonian University,15,General Engineering,Z,65,
0106,10007762,SCOT,Glasgow Caledonian University,16,"Architecture, Built Environment and Planning",Z,54,
0106,10007762,SCOT,Glasgow Caledonian University,19,Business and Management Studies,Z,113,
0106,10007762,SCOT,Glasgow Caledonian University,22,Social Work and Social Policy,Z,39,
0106,10007762,SCOT,Glasgow Caledonian University,25,Education,Z,27,
0106,10007762,SCOT,Glasgow Caledonian University,30,History,Z,7,
0106,10007762,SCOT,Glasgow Caledonian University,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,22,
0097,10002681,SCOT,Glasgow School of Art,34,"Art and Design: History, Practice and Theory",Z,128,
0168,10007794,SCOT,The University of Glasgow,01,Clinical Medicine,Z,228,
0168,10007794,SCOT,The University of Glasgow,02,"Public Health, Health Services and Primary Care",Z,55,
0168,10007794,SCOT,The University of Glasgow,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,24,
0168,10007794,SCOT,The University of Glasgow,04,"Psychology, Psychiatry and Neuroscience",Z,36,
0168,10007794,SCOT,The University of Glasgow,05,Biological Sciences,Z,74,
0168,10007794,SCOT,The University of Glasgow,06,"Agriculture, Veterinary and Food Science",Z,56,
0168,10007794,SCOT,The University of Glasgow,07,Earth Systems and Environmental Sciences,Z,38,
0168,10007794,SCOT,The University of Glasgow,08,Chemistry,Z,34,
0168,10007794,SCOT,The University of Glasgow,09,Physics,Z,47,
0168,10007794,SCOT,The University of Glasgow,10,Mathematical Sciences,Z,44,
0168,10007794,SCOT,The University of Glasgow,11,Computer Science and Informatics,Z,43,
0168,10007794,SCOT,The University of Glasgow,15,General Engineering,Z,92,
0168,10007794,SCOT,The University of Glasgow,16,"Architecture, Built Environment and Planning",Z,25,
0168,10007794,SCOT,The University of Glasgow,17,"Geography, Environmental Studies and Archaeology",A,13,
0168,10007794,SCOT,The University of Glasgow,17,"Geography, Environmental Studies and Archaeology",B,14,
0168,10007794,SCOT,The University of Glasgow,18,Economics and Econometrics,Z,30,
0168,10007794,SCOT,The University of Glasgow,19,Business and Management Studies,Z,63,
0168,10007794,SCOT,The University of Glasgow,20,Law,Z,38,
0168,10007794,SCOT,The University of Glasgow,21,Politics and International Studies,Z,26,
0168,10007794,SCOT,The University of Glasgow,22,Social Work and Social Policy,Z,37,
0168,10007794,SCOT,The University of Glasgow,25,Education,Z,53,
0168,10007794,SCOT,The University of Glasgow,27,Area Studies,Z,12,
0168,10007794,SCOT,The University of Glasgow,28,Modern Languages and Linguistics,A,29,
0168,10007794,SCOT,The University of Glasgow,28,Modern Languages and Linguistics,B,8,
0168,10007794,SCOT,The University of Glasgow,29,English Language and Literature,Z,54,
0168,10007794,SCOT,The University of Glasgow,30,History,Z,49,
0168,10007794,SCOT,The University of Glasgow,31,Classics,Z,8,
0168,10007794,SCOT,The University of Glasgow,32,Philosophy,Z,13,
0168,10007794,SCOT,The University of Glasgow,33,Theology and Religious Studies,Z,13,
0168,10007794,SCOT,The University of Glasgow,34,"Art and Design: History, Practice and Theory",Z,20,
0168,10007794,SCOT,The University of Glasgow,35,"Music, Drama, Dance and Performing Arts",Z,11,
0168,10007794,SCOT,The University of Glasgow,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,25,
0171,10007764,SCOT,Heriot-Watt University†,04,"Psychology, Psychiatry and Neuroscience",Z,15,
0171,10007764,SCOT,Heriot-Watt University†,06,"Agriculture, Veterinary and Food Science",Z,15,
0171,10007764,SCOT,Heriot-Watt University†,07,Earth Systems and Environmental Sciences,Z,20,
0171,10007764,SCOT,Heriot-Watt University†,08,Chemistry,Z,33,
0171,10007764,SCOT,Heriot-Watt University†,09,Physics,Z,22,
0171,10007764,SCOT,Heriot-Watt University†,10,Mathematical Sciences,Z,41,
0171,10007764,SCOT,Heriot-Watt University†,11,Computer Science and Informatics,Z,29,
0171,10007764,SCOT,Heriot-Watt University†,15,General Engineering,Z,126,
0171,10007764,SCOT,Heriot-Watt University†,16,"Architecture, Built Environment and Planning",Z,44,
0171,10007764,SCOT,Heriot-Watt University†,19,Business and Management Studies,Z,60,
0171,10007764,SCOT,Heriot-Watt University†,28,Modern Languages and Linguistics,Z,16,
0171,10007764,SCOT,Heriot-Watt University†,34,"Art and Design: History, Practice and Theory",Z,10,
0171,10007764,SCOT,Heriot-Watt University†,N/A,UoA not recorded,Not recorded,191,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,85,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",04,"Psychology, Psychiatry and Neuroscience",Z,10,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",19,Business and Management Studies,Z,31,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",24,Anthropology and Development Studies,Z,11,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",28,Modern Languages and Linguistics,Z,21,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",35,"Music, Drama, Dance and Performing Arts",Z,13,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",36,"Communication, Cultural and Media Studies, Library and Information Management",Z,20,
0100,10005337,SCOT,"Queen Margaret University, Edinburgh",N/A,UoA not recorded,Not recorded,1,
0104,10005500,SCOT,The Robert Gordon University,02,"Public Health, Health Services and Primary Care",Z,19,
0104,10005500,SCOT,The Robert Gordon University,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,96,
0104,10005500,SCOT,The Robert Gordon University,04,"Psychology, Psychiatry and Neuroscience",Z,3,
0104,10005500,SCOT,The Robert Gordon University,05,Biological Sciences,Z,18,
0104,10005500,SCOT,The Robert Gordon University,07,Earth Systems and Environmental Sciences,Z,8,
0104,10005500,SCOT,The Robert Gordon University,11,Computer Science and Informatics,Z,41,
0104,10005500,SCOT,The Robert Gordon University,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Z,3,
0104,10005500,SCOT,The Robert Gordon University,14,Civil and Construction engineering,Z,7,
0104,10005500,SCOT,The Robert Gordon University,15,General Engineering,Z,34,
0104,10005500,SCOT,The Robert Gordon University,16,"Architecture, Built Environment and Planning",Z,21,
0104,10005500,SCOT,The Robert Gordon University,19,Business and Management Studies,Z,68,
0104,10005500,SCOT,The Robert Gordon University,20,Law,Z,31,
0104,10005500,SCOT,The Robert Gordon University,21,Politics and International Studies,Z,5,
0104,10005500,SCOT,The Robert Gordon University,22,Social Work and Social Policy,Z,22,
0104,10005500,SCOT,The Robert Gordon University,23,Sociology,Z,1,
0104,10005500,SCOT,The Robert Gordon University,24,Anthropology and Development Studies,Z,1,
0104,10005500,SCOT,The Robert Gordon University,25,Education,Z,43,
0104,10005500,SCOT,The Robert Gordon University,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,10,
0104,10005500,SCOT,The Robert Gordon University,34,"Art and Design: History, Practice and Theory",Z,13,
0104,10005500,SCOT,The Robert Gordon University,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,42,
0104,10005500,SCOT,The Robert Gordon University,N/A,UoA not recorded,Not recorded,3,
0101,10005561,SCOT,Royal Conservatoire of Scotland,35,"Music, Drama, Dance and Performing Arts",Z,52,
0173,10007803,SCOT,The University of St Andrews,01,Clinical Medicine,Z,28,
0173,10007803,SCOT,The University of St Andrews,04,"Psychology, Psychiatry and Neuroscience",Z,39,
0173,10007803,SCOT,The University of St Andrews,05,Biological Sciences,Z,67,
0173,10007803,SCOT,The University of St Andrews,08,Chemistry,Z,37,
0173,10007803,SCOT,The University of St Andrews,09,Physics,Z,41,
0173,10007803,SCOT,The University of St Andrews,10,Mathematical Sciences,Z,33,
0173,10007803,SCOT,The University of St Andrews,11,Computer Science and Informatics,Z,29,
0173,10007803,SCOT,The University of St Andrews,17,"Geography, Environmental Studies and Archaeology",Z,46,
0173,10007803,SCOT,The University of St Andrews,18,Economics and Econometrics,Z,31,
0173,10007803,SCOT,The University of St Andrews,19,Business and Management Studies,Z,26,
0173,10007803,SCOT,The University of St Andrews,21,Politics and International Studies,Z,37,
0173,10007803,SCOT,The University of St Andrews,24,Anthropology and Development Studies,Z,17,
0173,10007803,SCOT,The University of St Andrews,28,Modern Languages and Linguistics,Z,41,
0173,10007803,SCOT,The University of St Andrews,29,English Language and Literature,Z,30,
0173,10007803,SCOT,The University of St Andrews,30,History,Z,44,
0173,10007803,SCOT,The University of St Andrews,31,Classics,Z,15,
0173,10007803,SCOT,The University of St Andrews,32,Philosophy,Z,23,
0173,10007803,SCOT,The University of St Andrews,33,Theology and Religious Studies,Z,20,
0173,10007803,SCOT,The University of St Andrews,34,"Art and Design: History, Practice and Theory",Z,17,
0173,10007803,SCOT,The University of St Andrews,35,"Music, Drama, Dance and Performing Arts",Z,8,
0175,10005700,SCOT,SRUC,06,"Agriculture, Veterinary and Food Science",Z,58,
0175,10005700,SCOT,SRUC,N/A,UoA not recorded,Not recorded,77,
0174,10007804,SCOT,The University of Stirling,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,42,
0174,10007804,SCOT,The University of Stirling,04,"Psychology, Psychiatry and Neuroscience",Z,20,
0174,10007804,SCOT,The University of Stirling,06,"Agriculture, Veterinary and Food Science",Z,32,
0174,10007804,SCOT,The University of Stirling,07,Earth Systems and Environmental Sciences,Z,19,
0174,10007804,SCOT,The University of Stirling,11,Computer Science and Informatics,Z,23,
0174,10007804,SCOT,The University of Stirling,17,"Geography, Environmental Studies and Archaeology",Z,21,
0174,10007804,SCOT,The University of Stirling,19,Business and Management Studies,Z,72,
0174,10007804,SCOT,The University of Stirling,20,Law,Z,11,
0174,10007804,SCOT,The University of Stirling,22,Social Work and Social Policy,Z,41,
0174,10007804,SCOT,The University of Stirling,25,Education,Z,20,
0174,10007804,SCOT,The University of Stirling,26,"Sport and Exercise Sciences, Leisure and Tourism",Z,24,
0174,10007804,SCOT,The University of Stirling,29,English Language and Literature,Z,32,
0174,10007804,SCOT,The University of Stirling,30,History,Z,17,
0174,10007804,SCOT,The University of Stirling,32,Philosophy,Z,16,
0174,10007804,SCOT,The University of Stirling,36,"Communication, Cultural and Media Studies, Library and Information Management",Z,17,
0169,10007805,SCOT,The University of Strathclyde,03,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Z,83,
0169,10007805,SCOT,The University of Strathclyde,04,"Psychology, Psychiatry and Neuroscience",Z,17,
0169,10007805,SCOT,The University of Strathclyde,08,Chemistry,Z,40,
0169,10007805,SCOT,The University of Strathclyde,09,Physics,Z,35,
0169,10007805,SCOT,The University of Strathclyde,10,Mathematical Sciences,Z,33,
0169,10007805,SCOT,The University of Strathclyde,11,Computer Science and Informatics,Z,23,
0169,10007805,SCOT,The University of Strathclyde,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Z,77,
0169,10007805,SCOT,The University of Strathclyde,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Z,62,
0169,10007805,SCOT,The University of Strathclyde,14,Civil and Construction engineering,Z,23,
0169,10007805,SCOT,The University of Strathclyde,16,"Architecture, Built Environment and Planning",Z,17,
0169,10007805,SCOT,The University of Strathclyde,17,"Geography, Environmental Studies and Archaeology",Z,1,
0169,10007805,SCOT,The University of Strathclyde,19,Business and Management Studies,Z,90,
0169,10007805,SCOT,The University of Strathclyde,20,Law,Z,23,
0169,10007805,SCOT,The University of Strathclyde,21,Politics and International Studies,Z,21,
0169,10007805,SCOT,The University of Strathclyde,22,Social Work and Social Policy,Z,22,
0169,10007805,SCOT,The University of Strathclyde,23,Sociology,Z,4,
